NAME	dbtype	SIZE	NES_DMSO_0_vs_DMSO_20	FDR_q-val_DMSO_0_vs_DMSO_20	NES_DMSO_0_vs_DMSO_45	FDR_q-val_DMSO_0_vs_DMSO_45	NES_DMSO_0_vs_SY_0	FDR_q-val_DMSO_0_vs_SY_0	NES_DMSO_20_vs_DMSO_45	FDR_q-val_DMSO_20_vs_DMSO_45	NES_DMSO_20_vs_SY_20	FDR_q-val_DMSO_20_vs_SY_20	NES_DMSO_45_vs_SY_45	FDR_q-val_DMSO_45_vs_SY_45	NES_SY_0_vs_SY_45	FDR_q-val_SY_0_vs_SY_45	NES_SY_0_vs_SY_20	FDR_q-val_SY_0_vs_SY_20	NES_SY_20_vs_SY_45	FDR_q-val_SY_20_vs_SY_45
TETRAPYRROLE_METABOLIC_PROCESS	GOBP	61	-0.9792832	0.77480745	-1.3724395	0.33566737	-1.0226091999999998	0.8612472	-1.3148198999999998	0.8183229999999999	-1.110529	0.45692414	-1.29682	0.30583948	-1.5317869	0.32445648	-1.2969202	0.54760474	-1.4471352	0.86330795
SPARSE_HAIR	HP	297	-0.97790796	0.7752818	-1.1437273000000001	0.67904526	-1.0709785	0.82226264	-0.9917263000000001	0.9448476999999998	-1.2903059	0.30184853	-1.2349641000000002	0.34824	-1.3038853000000001	0.43298653	-1.1544055	0.6410564000000001	-0.9485625	0.99485046
CHOLESTEROL_EFFLUX	GOBP	49	1.0286056000000001	0.7753553000000001	-0.8434183000000001	0.9903366	-1.0543428999999997	0.8371784	-0.7552732	1.0	-1.280237	0.31049994	-1.2312313	0.35188922	-1.0098919	0.77982426	0.8352040999999999	0.9722501	-0.95513374	0.99243957
PROTEIN_TRANSPORTER_ACTIVITY	GOMF	30	-0.9780456	0.7753806	-1.3727813999999998	0.33729208	-0.8974828000000001	0.9513118	-0.85357606	1.0	-0.7136	0.95499325	-0.8037006	0.9129345	-1.1406635	0.61108226	-0.7730514	0.9228759	-0.8553138000000001	1.0
ABNORMALITY_OF_THE_VERTEBRAL_ENDPLATES	HP	33	-0.9780539	0.7758491999999999	-1.2265526000000002	0.53374714	-0.8405673	0.9781940999999998	-1.1381832	0.81758237	-0.93551326	0.7602954000000001	-1.0059584000000001	0.6784769	-1.1329873	0.6196142	-0.8808666999999999	0.84984845	-1.3379751	0.90912396
RESPONSE_TO_NUTRIENT	GOBP	129	1.027914	0.7758838	-1.0474946	0.8312709	-0.7714236999999999	0.9951454	-1.0040636	0.9299258	-1.3031652	0.29861858	-1.1902956	0.39062604	-1.3378795	0.41773109999999997	-1.0203593	0.72680485	-1.1120973	0.929746
HYPERTROPHIC_CARDIOMYOPATHY	HP	243	1.0279927	0.77592456	-1.1208766000000001	0.71664655	-1.0742806999999999	0.8197853999999999	-1.1387763000000002	0.8174186999999999	-1.2245188	0.34113196	-1.107998	0.50189614	-1.1010411	0.6627006	0.9755403	0.92320067	-1.0979412	0.9257006
CORPUS_CALLOSUM_ATROPHY	HP	24	-0.977477	0.7760011	-1.1609176	0.64297795	-1.2137095	0.6943823	-0.96684444	0.96474016	-1.3171988000000001	0.29278314	-0.9682752	0.7389464	-0.79455227	0.9469190000000001	0.88943547	0.9572428	-1.0102321	0.9823063
LOWER_LIMB_ASYMMETRY	HP	39	-0.9781450999999999	0.77609724	-0.94798124	0.9332792999999999	-0.94620365	0.9201904000000001	-0.9503936	0.9724374	-1.1369943999999998	0.42030194	-1.2866621	0.30921479999999996	-0.9387992000000001	0.86051625	-0.84771115	0.8744311	-0.8284575000000001	1.0
MRNA_3_UTR_AU_RICH_REGION_BINDING	GOMF	26	1.0277305	0.7761475	-0.71982366	0.99506104	-1.2538038	0.6407980999999999	-0.87472713	1.0	-0.8163389	0.89735585	-1.0542382	0.59183276	-0.61834854	0.98950374	1.1395104999999999	0.80211306	-1.0937766000000002	0.9312017
HEMIANOPIA	HP	33	1.0280812	0.77620864	0.81195337	0.90504646	-0.9934246999999999	0.8801023000000001	-0.87515056	1.0	-1.1784241000000002	0.37723604	-0.8914998	0.8395414000000001	-0.77106935	0.9555636000000001	0.72439677	0.98272806	-0.6917996999999999	1.0
FRAGILE_SKIN	HP	29	1.0276006	0.77623683	-0.82837886	0.99130535	-1.0923829999999999	0.80248505	-0.8565974000000001	1.0	-1.340178	0.28579915	-1.4801586000000002	0.2944	-1.0944464	0.6709684	0.74284047	0.9799043	-0.8312395	1.0
RETINOIC_ACID_RECEPTOR_BINDING	GOMF	23	-0.9782489999999999	0.7762863	-1.2664886999999998	0.47911224	-1.2093604	0.6999398	-1.2825008999999998	0.82601666	-1.3156921999999998	0.2928028	-1.2185143999999999	0.36523829999999996	-1.3867216	0.37768918	-1.1408476	0.65127176	-1.2694851	0.97631294
DUODENAL_ATRESIA	HP	38	-0.9785671	0.7763579	-1.2426696000000002	0.51116776	-1.1779666000000002	0.7373867	-0.99815077	0.9367271	-1.1907513	0.36527494	-1.1677110000000002	0.41816366	-1.2268122	0.516483	-1.0468875	0.7002398	-1.0770221000000002	0.94761974
OSTEOPENIA	HP	231	1.027151	0.77642477	-1.0661631999999999	0.7996241	-1.0987676000000002	0.7971064	-1.0990231000000001	0.84455615	-1.1804206	0.37553352	-1.2045552	0.37542287	-1.1748036	0.5676424	0.8657823	0.96489483	-1.1212806999999998	0.9259415999999999
REGULATION_OF_LIPID_LOCALIZATION	GOBP	138	1.0274087	0.77648485	-0.8366171	0.99157125	-0.9494658000000001	0.9183326999999999	-0.8313279	1.0	-1.2761211000000001	0.31486523	-1.2834716	0.31219742	-1.025514	0.7593233	0.78271127	0.9762549	-0.85039526	1.0
RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP	249	1.0270008	0.77654886	-0.96991175	0.9162589	-1.0671136	0.8265238000000001	-1.0059931999999998	0.9269384	-1.278195	0.31313565	-1.1245353999999999	0.47510418	-1.1595525	0.5872622	0.8236619000000001	0.9720378000000001	-0.8738629000000001	0.99922043
ABNORMAL_SYSTEMIC_BLOOD_PRESSURE	HP	405	1.0265956	0.7766316999999999	-1.0968243999999998	0.7518227	-1.0463837	0.84444433	-1.1040504	0.8381851999999999	-1.149786	0.40463477	-0.99632454	0.6946779000000001	-1.1590976	0.58710724	0.93319213	0.93767804	-1.0738020000000001	0.94652724
CARDIOCYTE_DIFFERENTIATION	GOBP	120	1.0271659	0.7766376	-0.91902936	0.95950335	-1.1612386000000001	0.7465460999999999	-0.834916	1.0	-1.1359063	0.42156106	-1.1509553999999997	0.43862920000000005	-0.9122059000000001	0.8838627	1.0998139999999998	0.8306597	-0.9653412	0.99405926
LUNG_CELL_DIFFERENTIATION	GOBP	20	-0.97829264	0.77665997	-1.164321	0.6393656	-1.1753955	0.74051243	-1.3737231	0.7919465	-1.244326	0.33029592	-1.0489892	0.6006026999999999	-1.1880229	0.55540586	-1.0238024	0.7238972	-1.4338396999999998	0.8878078000000001
REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	GOBP	81	1.02647	0.7767053	-1.0757348999999998	0.7833593000000001	-0.8671009	0.9687943000000001	-1.052183	0.89275706	-1.0457049999999999	0.5682889	-1.1854044	0.39575297	-1.0661194	0.7066541999999999	0.81461203	0.97350794	-0.94919586	0.99566436
DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	GOBP	195	1.0266075000000001	0.7768451999999999	-0.9914795	0.897244	-1.1544268999999998	0.7522191	-0.9672094999999999	0.9644020000000001	-1.3194027	0.29256842	-1.2429881999999999	0.33915424	-1.0167226	0.77127355	0.8554738000000002	0.96892893	-1.0667229999999999	0.94402117
FINGER_CLINODACTYLY	HP	334	-0.9770321	0.7768706	-1.2298641000000001	0.53013194	-1.1594323999999998	0.7488433000000001	-1.0820972	0.8624171999999999	-1.278165	0.31303728	-1.176757	0.40775463	-1.3149619	0.42568696	-0.97575027	0.7643948	-1.0375203000000002	0.9640346
ANION_TRANSPORT	GOBP	447	1.0267873	0.7768802	-1.0772129	0.7822394	-0.95173866	0.91710764	-1.091931	0.85176706	-1.2224225	0.3419014	-1.1121219999999998	0.49379989999999996	-1.117408	0.64155275	0.9818384	0.9226431999999999	-1.081858	0.9394530000000001
CARDIAC_ATRIUM_DEVELOPMENT	GOBP	29	1.0266700999999998	0.7769369	0.88813126	0.844108	-1.1446693000000001	0.7617897	-0.93046874	0.98491603	-1.1969378000000002	0.36106947	-1.1457877	0.44542715	0.9048174999999999	0.8272470999999999	1.1102618999999998	0.81979716	-0.98107177	0.98802257
ABNORMALITY_OF_THE_ELBOW	HP	225	1.0258263	0.7771127	-1.0777864	0.7808959	-1.023829	0.85987926	-1.1499614	0.8182509	-1.0970388999999998	0.47636613	-1.0220248	0.65164214	-1.1384538	0.6141443	1.0495918	0.8800869	-1.1474283	0.92513925
ABNORMAL_HAIR_LABORATORY_EXAMINATION	HP	27	1.0260989999999999	0.7771636	-0.7755171999999999	0.99616045	-1.0499451000000002	0.84212816	-1.0460982	0.89410067	-1.181183	0.37485462	-1.0170565	0.66088367	-0.66268146	0.9834732	1.2394298000000001	0.71416193	-0.9991114	0.9858357
IMPAIRED_PROPRIOCEPTION	HP	103	1.0258726999999999	0.777251	-0.99485004	0.8931912000000001	-1.2231003999999999	0.68493265	-1.0104347	0.921486	-1.2518878	0.32846034	-1.118984	0.48305118	-0.9774444999999999	0.818167	1.014679	0.9022017	-1.0365384	0.96419704
MYELOID_LEUKOCYTE_MIGRATION	GOBP	165	1.0261205	0.7773637	-0.9213575	0.9586	-1.0433216	0.8449228000000001	-0.8485486999999999	1.0	-1.1317203000000002	0.4280788	-1.16582	0.42116418	-0.8557886999999998	0.9241685	0.96860987	0.9229502	-1.0598568000000002	0.9483183000000001
METABOLIC_ACIDOSIS	HP	133	1.0259184000000001	0.7773806999999999	-1.1974927	0.58833355	-0.93115973	0.9284030999999999	-1.3021575	0.82077795	-1.0422387	0.57527524	-0.9696155999999999	0.7376461	-1.1628417	0.5816919	1.0205078	0.8981843	-1.2778546	0.97048575
ABNORMAL_SACCADIC_EYE_MOVEMENTS	HP	76	1.0255829	0.7775024	0.93811136	0.79640275	-1.1284652	0.77305037	-0.70641834	1.0	-1.0801616000000003	0.50475895	-1.079407	0.5502939	0.9669030999999999	0.78667444	1.0791073	0.84481514	-0.8174964	1.0
ABNORMALITY_OF_THE_PALM	HP	413	1.0252559	0.7776349	-1.0871005	0.7683326	-0.97198343	0.9019488999999999	-1.0605705	0.88322663	-1.0043426	0.6458100999999999	-1.0483565000000001	0.60215575	-1.1216241000000002	0.63576764	0.9624145000000001	0.9280584999999999	-1.0638139	0.9481506
POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY	GOBP	32	1.0250361	0.7777189	-0.94868374	0.9336513000000001	-0.8801433000000001	0.96118754	-1.0024189000000001	0.93180835	-1.1984085	0.3601292	-1.4007027	0.28702727	-1.0957691999999999	0.66953355	0.93212265	0.93778515	-1.0899929	0.93779856
HYPOPHOSPHATEMIA	HP	40	1.0253679	0.77784705	-0.7455908	0.99357986	-0.9015144	0.94963723	-1.0311171000000001	0.90655005	-1.0229565999999999	0.61044604	-0.98014754	0.7216071999999999	-1.0601108999999997	0.7143146	0.8412379000000001	0.97379583	-1.2361108	0.95382285
RESPONSE_TO_CARBOHYDRATE	GOBP	189	1.0248361	0.77797174	-1.0353199	0.8462930000000001	-0.9835982	0.89125174	-1.0392984	0.90029854	-1.1483848	0.40641573	-1.3299081	0.30054855	-1.1643116000000002	0.57997924	0.91367924	0.9408957	-1.1480579	0.9229039000000001
NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP	31	-0.97645	0.7780402	-1.0552506000000001	0.8196412000000001	-1.0061703000000002	0.8719779000000001	-1.0233448	0.9140209999999999	-1.2385575	0.33121505	-1.202223	0.37800124	-1.317998	0.42522892	-1.3807976	0.48683387	-1.2379798	0.95694745
NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GOBP	43	1.0242373	0.7782325	-0.78035086	0.9970196	-0.7178036	1.0	-1.1832982	0.8107038000000001	-1.1518553	0.4028535	-1.2914183000000001	0.30674532	-0.8312723	0.9349744000000001	1.0529137	0.87799436	-1.0564643999999999	0.95368636
HYPOHIDROSIS	HP	61	1.0243572	0.7784406999999999	-0.95620364	0.92731756	-1.1067521999999999	0.78841347	-0.9187924999999999	0.9912016	-1.4664142	0.2679434	-1.294392	0.30509698	-0.99237907	0.8003869	0.6737211	0.98580956	-0.7891503000000001	1.0
PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP	367	1.0242461999999999	0.77845967	-0.9942095	0.89381146	-1.0723811	0.8215944	-0.98634076	0.9498876	-1.263382	0.32070938	-1.2642686	0.32415742	-1.0569728999999999	0.718229	0.9735277	0.9198815	-1.0064044	0.9850165000000001
ABNORMAL_BRONCHUS_MORPHOLOGY	HP	139	1.0234925	0.77870166	-0.923373	0.95676947	-0.8939832000000001	0.9525825000000001	-0.76514083	1.0	-1.1195316000000002	0.44423850000000004	-1.2122483	0.36887136	-0.9662929	0.8323396999999999	0.84315914	0.9741584000000001	-0.8948035	0.99718034
BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT	GOBP	72	1.0235449	0.77881896	-1.0531902	0.82234704	-1.041077	0.84598064	-1.0790101	0.8659289000000001	-1.0629323999999998	0.5390136999999999	-1.1840065	0.3981519	-0.9045078000000001	0.89039236	1.150414	0.790605	-0.89564323	0.99794286
PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX	GOCC	27	1.0232605	0.77882916	-0.8642764999999999	0.98187333	-0.8337424000000001	0.9796638000000001	-0.8810973	1.0	-1.0509248	0.55926484	-1.1348938	0.46052703	-1.0804709	0.68882394	-0.7079601	0.95241874	-0.9955975	0.98187244
A_BAND	GOCC	26	-0.97582257	0.77885914	-1.1063033000000002	0.7387643	-0.54601544	1.0	-0.95274156	0.97143334	-0.6689651999999999	0.9693559000000002	-0.9097927	0.81836456	-1.1085587	0.6536349	-1.1279138000000002	0.6513455	-0.7044977	1.0
DELAYED_ERUPTION_OF_PERMANENT_TEETH	HP	30	1.0235974	0.7789245	-0.95728797	0.9269478000000001	-0.68091166	1.0	-1.0459067	0.89405584	-1.6017953	0.23203284	-1.1566527	0.4314973	-1.1532711000000002	0.5957434	-0.80132806	0.9043054	-0.7858153	1.0
HEMOLYTIC_ANEMIA	HP	111	1.0232794	0.7790314	-0.8454299999999999	0.98998976	-0.63536793	1.0	-0.8095635999999999	1.0	-1.183223	0.37326127	-1.2576129999999999	0.32897958	-0.87594086	0.9099189000000001	0.8101438	0.97344255	-0.64006615	1.0
ABNORMAL_LEUKOCYTE_PHYSIOLOGY	HP	239	1.023073	0.7790906	-0.9573472	0.92721355	-1.2018278999999998	0.7065468	-0.91143304	0.9944572	-1.3665483	0.27213907	-1.1848006000000002	0.3964205	-0.9823427	0.8127501	0.8629144	0.96714747	-0.76518947	1.0
P53_BINDING	GOMF	62	-0.9742199	0.7791306	-1.2969381000000002	0.4248581	-0.9560796999999999	0.9131153000000001	-1.2777812	0.8176824	-1.2248813	0.34094882	-1.0438538	0.61121446	-1.2948954	0.44063285	-1.0209342	0.7269943	-1.1917898999999998	0.95620286
ABNORMALITY_OF_THE_SPINAL_CORD	HP	297	-0.9743656999999999	0.7792017	-1.2303245	0.5293912	-1.0709629999999999	0.8220753000000001	-1.1379261	0.81747305	-1.1721907	0.38271564	-1.0810498	0.5470863	-1.2537266000000002	0.48463824	0.75552845	0.9793620000000001	-1.1078266	0.92727625
APRAXIA	HP	222	-0.9758739	0.77921176	-1.1734567	0.6278406	-1.0451331	0.8430049000000001	-0.9856514000000001	0.9519394	-1.1026998	0.46791896	-1.1550963	0.43428364	-1.198131	0.54497474	-0.9749921	0.7647723000000001	-0.9426584000000001	0.99233484
CYTOKINE_RECEPTOR_ACTIVITY	GOMF	76	1.0228207	0.7792334	-1.0972012	0.7520399	-1.2609767	0.63900393	-1.3229872	0.83188856	-1.2040939	0.3548817	-1.1569278	0.43146285	-0.95068187	0.851907	1.2174252	0.73445976	-1.3291057	0.91815645
VASCULAR_DILATATION	HP	232	1.022867	0.7793770999999999	-1.1091912	0.7349083000000001	-1.0264449	0.85659015	-1.0633538999999999	0.8802509	-1.1294202	0.43144482	-1.1511784999999999	0.43838802	-1.1749103	0.5679343000000001	1.0031267	0.90838015	-1.0478098	0.95798033
POSTAXIAL_FOOT_POLYDACTYLY	HP	56	-0.97457236	0.7795591	-1.3899348	0.32020740000000003	-1.2050198	0.70337445	-0.9933492	0.9422837	-1.0515940000000001	0.5585681	-0.8824911	0.84841055	-1.1720152	0.57095927	-0.7489765	0.93635625	-0.9944742	0.9826286
MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	GOBP	23	-0.9744027	0.7795721999999999	-1.4104404	0.3057002	-1.2591277	0.63809067	-1.1386163999999999	0.8166384	-1.4496069999999999	0.26508740000000003	-1.0567728	0.58793426	-1.3764287	0.38168427	-1.3444381	0.49982935	-0.96894443	0.9932146999999999
PEPTIDE_HORMONE_BINDING	GOMF	39	1.0224621999999999	0.77967757	1.0402775	0.7229464	0.7077616	0.97650504	1.2788059	0.80806315	-1.1360792	0.4215679	-1.2784805000000001	0.31394120000000003	0.96527153	0.78788227	0.7613894	0.9776761	1.3735571	1.0
FINGER_SYNDACTYLY	HP	171	-0.9750190999999999	0.77973866	-1.2271005	0.53383785	-1.1334662	0.76970094	-1.0362649	0.90588224	-1.3173791000000001	0.29377887	-1.2081006	0.37304857	-1.3383167	0.41827735	-0.93358856	0.7979788000000001	-1.0725178	0.9478393
REGULATION_OF_HISTONE_DEACETYLATION	GOBP	42	-0.97484016	0.77975523	-1.1005343	0.74644166	-1.1094966999999998	0.78483015	-1.1533295	0.8173959	-1.1890795	0.36722574	-1.3053877	0.29980493	-1.2196844	0.52070606	-0.9315254999999999	0.7993929	-0.99908555	0.9856921000000001
PEPTIDYL_TYROSINE_MODIFICATION	GOBP	327	1.0221212	0.78033733	-0.9247542	0.9559802	-0.9234476999999999	0.9327798	-0.85159993	1.0	-1.1446795	0.4110187	-1.2200541	0.36442372	-1.0550092	0.7210107	0.87882483	0.9627965	-0.8719199000000001	1.0
POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	GOBP	70	1.0205156	0.7808533000000001	-0.71406096	0.99547404	-1.048232	0.84375405	-0.761993	1.0	-1.1492163999999998	0.40558058	-1.1745758	0.40944050000000004	-0.78944445	0.95016575	1.0542394	0.8769725	-0.9210325999999999	0.9969635
VESICLE_BUDDING_FROM_MEMBRANE	GOBP	63	1.0205867	0.7809146	-1.116266	0.72369796	-1.1835938	0.7324214	-0.96735775	0.9640565000000001	-0.9406360999999999	0.75286674	-1.0499285	0.5990492	-1.0694264999999998	0.704325	1.0653142	0.86519414	-0.9348016	0.9912476999999998
PROTEIN_TYROSINE_KINASE_ACTIVITY	GOMF	139	1.020691	0.78112125	-0.80856097	0.9922253000000001	-0.8842858	0.9582303	-0.6109219	1.0	-1.1881956	0.3681423	-1.2377871999999999	0.34573442	-1.005449	0.7850369	0.7258831	0.9835524999999999	-0.8311482	1.0
INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE	GOCC	64	1.0208772	0.78112656	-0.8156265	0.9931424000000001	-0.95149004	0.91684246	-0.82917696	1.0	-1.0165142	0.6225713	-0.96736896	0.7401268	-0.80435693	0.94318277	0.9125976999999998	0.94210553	-0.5353599	1.0
RHYTHMIC_PROCESS	GOBP	262	1.0207225	0.7812934	-1.0468034	0.8322465	-1.1331494	0.7684201999999999	-0.9660076	0.9645267	-1.00575	0.64303595	-1.1131648	0.49269223	-1.0378914000000001	0.7434458	1.0764334	0.84810865	-1.1379939	0.9255858
FATIGABLE_WEAKNESS_OF_RESPIRATORY_MUSCLES	HP	56	1.0208941999999999	0.7813379	-1.10924	0.73496336	-1.1602056	0.7487253	-1.1951082	0.80638134	-0.94336814	0.75001556	-1.052391	0.594875	-1.0491601000000002	0.72579354	1.1018947000000001	0.8258849	-1.2438793	0.95113945
ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GOBP	26	1.0216554	0.78134507	-1.0106896	0.874008	-1.3750551000000002	0.4901003	-1.3189178999999998	0.8119614	-1.081106	0.5032864	-1.0933843	0.5245795999999999	-0.9545256999999999	0.84732366	0.90686005	0.94566107	-1.0516912	0.95568764
EXERCISE_INDUCED_MYALGIA	HP	24	1.0209646	0.78139776	-0.9818437	0.90761423	-0.80215365	0.99172825	-0.99162346	0.94481707	1.1466826	0.7130598000000001	1.1191461	1.0	-0.8813926	0.9066530999999999	1.1951045	0.75282866	-1.107989	0.92793965
REGULATION_OF_EPIDERMIS_DEVELOPMENT	GOBP	52	1.0210059	0.78153944	-0.95605916	0.9275066999999999	-1.2186328000000002	0.6887151999999999	-1.1336479	0.81949186	-1.4296106000000002	0.27351135	-1.3602477	0.30211404	-1.0619563	0.7115977	0.77312016	0.97585267	-1.209774	0.9588936
REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	GOBP	29	1.0211388000000001	0.78168434	-0.9664156999999999	0.91838473	-0.94828326	0.9175162	-1.160807	0.8147983	-1.0284309	0.5992588000000001	-0.99005693	0.7053699999999999	-1.0518949	0.7246125	0.9268200999999999	0.9381529000000001	-1.122924	0.92146814
ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER	GOBP	47	1.0212069	0.7817675999999999	0.6414324	0.9871566999999999	-0.8624290000000001	0.9719128	-0.6179732	1.0	-1.292737	0.3003749	-1.2003684	0.3797537	-0.66375846	0.98310965	0.51409906	0.99909693	-0.7035775	1.0
DNA_MODIFICATION	GOBP	114	1.0210111	0.7817771	-1.1522578	0.6592471999999999	-1.4134859	0.45055354	-1.0262318000000001	0.9114639000000001	-1.4749271000000002	0.2695304	-1.1095694	0.49855885	-0.986296	0.80949414	1.0987712	0.831931	-1.1602146999999998	0.9258064
MULTIVESICULAR_BODY	GOCC	54	1.0213012	0.7817818	-1.0876784	0.7664274999999999	-0.93761253	0.9240955	-1.0484325	0.8919877	-0.88118774	0.83500725	-0.9814514000000001	0.7194242	-1.1103286	0.6507666999999999	1.0547116	0.87579197	-1.2607893000000001	0.9820754999999999
NAD_BINDING	GOMF	52	1.0194722	0.783109	-1.1113012	0.7310498000000001	-1.0421867	0.8457359	-1.1638719	0.8133530999999999	-1.1361988	0.42141712	-1.1473956	0.4430262	-1.2242329	0.5175412	0.89431345	0.9548048000000001	-1.1843941999999998	0.952952
SPINA_BIFIDA_OCCULTA	HP	73	1.0192345	0.7832411	-0.88358927	0.97884846	-1.11132	0.78557646	-1.1127387	0.8303591999999999	-1.0439231	0.5718361	-1.0755290000000002	0.5573422	-0.7790205	0.9525389999999999	1.2426552	0.70948863	-1.0598754	0.94853705
ABNORMAL_CIRCULATING_IGG_LEVEL	HP	64	-0.9725819	0.78325474	-1.0849912	0.7690428	-1.0293607	0.85477376	-0.8253067	1.0	-1.2886233	0.30399963	-0.9530694	0.7628754	-0.9346825999999999	0.86478287	-0.9874275	0.75548553	-0.6650255	1.0
REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	GOBP	30	1.0189291	0.7837618000000001	0.6530518	0.98413455	-0.8985335999999999	0.95131505	-0.8537834000000001	1.0	-0.9067814000000001	0.8004049	-1.1692943999999998	0.41613674	0.828313	0.8841705	0.86540836	0.9646948000000001	-0.690227	1.0
HYPOREFLEXIA	HP	335	1.018709	0.7838221	-1.023077	0.86250514	-0.84639466	0.9786370999999999	-0.99601686	0.9384098	-0.92257804	0.77864796	-0.8890841999999999	0.8418659	-0.96326387	0.83619153	1.0927844	0.83412033	-1.0068905000000001	0.9842719000000001
GROWTH_FACTOR_BINDING	GOMF	127	1.0187646000000001	0.78393024	-0.70476544	0.9953915000000001	-0.97717357	0.89615846	-0.7769309	1.0	-1.24934	0.33011594	-1.3485323	0.2978502	-0.93910563	0.86010826	0.8876392	0.9586591	-0.9896338	0.9847546999999999
ABNORMAL_B_CELL_MORPHOLOGY	HP	45	-0.9707606	0.7845788	-0.9563719999999999	0.92705435	-1.2247667	0.6861539000000001	0.8837421	1.0	-1.2926302	0.30026844	-1.114919	0.48966459999999995	-0.85834795	0.92264163	-0.92741543	0.8025257	-0.73879254	1.0
SHORT_CHIN	HP	46	-0.9691694	0.784658	-1.2393403	0.51679367	-0.89539534	0.95162886	-1.0934926	0.8503333000000001	-0.7619630999999999	0.9302838	-0.80616474	0.9111667	-1.242165	0.502258	-0.96567476	0.77094346	-1.085668	0.9369209000000001
EMBRYONAL_RENAL_NEOPLASM	HP	43	-0.97086185	0.7847856	-1.1498028999999999	0.6647555	-1.0809999	0.81454515	-1.2832457	0.82480687	-0.97583914	0.6979729	-1.1057526000000002	0.5028544	-1.1849041	0.5586043	-0.8206868	0.89172715	-1.2427963	0.9534825000000001
GALACTOSYLTRANSFERASE_ACTIVITY	GOMF	30	-0.9710344999999999	0.78481793	-1.2737178999999998	0.46650046	-1.3785017	0.48586783	-1.0222982	0.91571194	-1.0573195	0.5482649	-1.2047613000000001	0.375334	-1.2402527	0.50370806	-1.2415489	0.586158	-1.0888098	0.9355174999999999
MAGNESIUM_ION_BINDING	GOMF	214	-0.9716655000000001	0.7849335	-1.2853854999999998	0.44433028	-1.1564492	0.7518227	-1.1667186	0.81429374	-1.2347795	0.33362105	-1.1869389	0.39457253	-1.3211135	0.424038	-0.9416738000000001	0.7907972	-1.0355402	0.9639539
PRIMARY_MICROCEPHALY	HP	38	-0.9692423000000001	0.78493506	-1.2339661	0.52510405	-1.1918206	0.7162977	-1.1406955	0.81366783	-1.3445542	0.28407484	-1.4099203000000002	0.2975196	-1.4042803999999998	0.36145586	-1.4707123	0.4154683	-1.1355897	0.91837496
CORE_MEDIATOR_COMPLEX	GOCC	26	-0.9712973	0.7850166999999999	-1.2237076	0.53674346	-1.2532035	0.6410651999999999	-0.8101443	1.0	-1.3125868	0.29278728	-1.0067213	0.67674065	-1.3058715	0.43177205	-1.2638975000000001	0.56954765	-0.65712523	1.0
ABNORMALITY_OF_THE_HELIX	HP	148	-0.97041005	0.78503066	-1.0817733	0.7741814	-0.9827808000000001	0.8914938	-1.1778076000000002	0.81227696	-1.2590128	0.3244068	-1.2355143	0.3475521	-1.244122	0.49949570000000004	-0.9840331	0.7583468000000001	-1.0135463	0.9797985999999999
ECTOPIC_KIDNEY	HP	71	-0.9710976	0.78513265	-1.2310421	0.52812296	-1.0854899	0.81109774	-1.1908313	0.8113304	-1.0844363000000001	0.4979032	-1.2016665000000002	0.37900978	-1.3200464	0.42305770000000004	-0.8770565999999999	0.85249585	-1.2354958	0.95025444
ROUND_FACE	HP	94	-0.9696825000000001	0.7851648	-1.2552879	0.48980638	-1.0092539	0.8696178	-1.2318102	0.7872534999999999	-1.0768271999999999	0.51137966	-0.6950731	0.96310973	-1.2624283	0.4747375	-1.1661116000000002	0.62697303	-1.1854278999999999	0.95242566
RNA_EXPORT_FROM_NUCLEUS	GOBP	81	-0.9701794	0.78522426	-1.2599013000000001	0.48480740000000005	-1.1368067	0.7700260999999999	-1.0307223	0.9062686	-1.0365937	0.58471066	-0.7188647	0.9536799000000001	-1.249654	0.49055070000000006	-1.2657391000000002	0.5726003000000001	-0.8956120000000001	0.9976552
PERIPHERAL_AXONAL_NEUROPATHY	HP	136	-0.9697969999999999	0.78532857	-1.1435053	0.6794773000000001	-0.9068936	0.94634223	-1.0163642	0.9201777	-1.1957138	0.36179084	-1.2303479	0.35335204	-1.1431988000000002	0.6064524	0.81586504	0.97332937	-0.9194111999999999	0.9963943000000001
