NAME	dbtype	SIZE	NES_DMSO_0_c_vs_DMSO_120_c	FDR_q-val_DMSO_0_c_vs_DMSO_120_c	NES_DMSO_0_c_vs_DMSO_30_c	FDR_q-val_DMSO_0_c_vs_DMSO_30_c	NES_DMSO_0_c_vs_SY_0_c	FDR_q-val_DMSO_0_c_vs_SY_0_c	NES_DMSO_120_c_vs_SY_120_c	FDR_q-val_DMSO_120_c_vs_SY_120_c	NES_DMSO_30_c_vs_DMSO_120_c	FDR_q-val_DMSO_30_c_vs_DMSO_120_c	NES_DMSO_30_c_vs_SY_30_c	FDR_q-val_DMSO_30_c_vs_SY_30_c	NES_SY_0_c_vs_SY_120_c	FDR_q-val_SY_0_c_vs_SY_120_c	NES_SY_0_c_vs_SY_30_c	FDR_q-val_SY_0_c_vs_SY_30_c	NES_SY_30_c_vs_SY_120_c	FDR_q-val_SY_30_c_vs_SY_120_c	NES_DMSO_30_as_vs_MBPP1_30_as	FDR_q-val_DMSO_30_as_vs_MBPP1_30_as	NES_DMSO_30_d_vs_SY5102_30_d	FDR_q-val_DMSO_30_d_vs_SY5102_30_d
ABNORMAL_CIRCULATING_IGG_LEVEL	HP	69	1.1953856	0.67128193	0.723298	0.97133666	0.34096295	0.9760385	-1.1475197	0.5564369	1.3973963	0.4298874	0.6848476	1.0	0.7977291	0.96733266	0.7003508	0.9982865	-0.49319255	1.0	-1.3473209	0.25673035	-1.0206143	0.9238593
REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GOBP	31	1.1938444	0.67136586	0.6875798000000001	0.979982	-1.4669523000000002	0.93904215	-1.2731711000000001	0.32602575	1.5455791	0.34218955	-1.1025869	0.6214828	0.8250905000000001	0.95620584	-0.9045008	0.8687077	0.9791974	0.9828503000000001	-1.2987658000000002	0.31481874	-1.1802236000000002	0.61996865
ABNORMAL_SCALP_MORPHOLOGY	HP	342	1.1943026	0.6714011999999999	0.9710003	0.8718559000000001	-0.943602	0.97412056	-1.0670041000000001	0.7247736	1.5370421	0.34135094	0.9259896000000001	1.0	1.1499146	0.82665735	1.1364225000000001	0.84504133	-0.56627244	1.0	-1.0234212999999999	0.7134175	-0.7479783	1.0
RESPIRATORY_ARREST	HP	20	1.1954218	0.67149496	1.2425921999999998	0.67737013	1.0254198	0.8193009	-0.85854214	0.9642076999999999	-0.58616966	1.0	0.99585545	1.0	0.93016404	0.9223618	1.2354708	0.76782364	-1.0976361000000001	1.0	1.0992725	0.9603881999999999	-0.70250905	1.0
POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	GOBP	34	1.1939213	0.67150116	1.0610131999999999	0.8142063	-1.5235347	0.9288215	-1.3649504	0.21827763	-0.98769265	0.9470841999999998	-1.5565107	0.32429309999999995	1.0303087	0.8813851	1.1553997	0.8329312	-1.1608056	1.0	-1.5695148	0.05313674	-1.1588013000000001	0.6567906
APOPTOTIC_MITOCHONDRIAL_CHANGES	GOBP	97	1.1930782	0.6715127	1.2086661	0.7027227	-1.1054808	0.9643898000000001	-1.1244938	0.60442275	0.9621758	0.77605927	1.0522836000000002	1.0	1.098228	0.85077155	1.2429161	0.76577646	-1.047952	1.0	-1.2883850000000001	0.3287212	-1.029878	0.9097823
THYMUS_DEVELOPMENT	GOBP	43	1.1946	0.6715343	-1.0345707	0.8026519	-1.3443583000000001	0.92825216	-1.3532798000000001	0.22513376	1.9354957	0.03621302	-1.2906563	0.47835305	0.75107735	0.9820293999999999	-0.9759368	0.8145146	1.2603511	0.9438459000000001	-1.1318968999999999	0.5525323000000001	-1.2372317	0.56190395
BILATERAL_SENSORINEURAL_HEARING_IMPAIRMENT	HP	60	-1.3671596000000001	0.6715451	-0.91968256	0.8710775	-0.10982743	0.99138176	-0.54975516	1.0	-1.1569107	0.8951382999999999	0.738474	1.0	-1.4419416999999999	0.52145	-1.0984381	0.7339829000000001	-0.8792299000000001	1.0	-1.2304184	0.406552	-1.2054789	0.59418076
PULMONARY_ARTERY_DILATATION	HP	54	-1.3732274	0.67155844	-1.0827744	0.7722349000000001	0.26728633	0.9993776	-0.9203565	0.92501074	-0.62947035	1.0	1.0481687	1.0	-1.3208543	0.6150956999999999	-1.3183924	0.5747949	-0.79823464	1.0	-0.795662	0.9433703000000001	-0.85166514	1.0
IMPOTENCE	HP	51	1.1943548000000002	0.6715704	1.0804667	0.80044323	-1.3131218	0.9263851999999999	-1.3367605	0.23963563	1.2017269	0.57244223	-1.2668881	0.49533007	0.8060746	0.9662721	0.9339223	0.9752948	-0.82169133	1.0	-1.2826501000000001	0.33567643	-1.0078908000000002	0.94069225
ABNORMALITY_OF_LIMB_EPIPHYSIS_MORPHOLOGY	HP	108	1.1927825	0.6716833999999999	0.9751561	0.8698565999999999	0.38314807	0.95670766	-0.70124966	0.9959553	1.0678778	0.69310725	-0.8652975	0.8654724	1.1448163	0.8295934000000001	0.9424146000000001	0.9736575000000001	1.0150248	0.97905755	-1.176523	0.48744269999999995	-0.9141498	1.0
PROTEIN_COMPLEX_OLIGOMERIZATION	GOBP	227	1.1948794	0.67170167	1.1699136	0.7341354	-1.0422053	0.95033485	-1.0064965	0.8263939	-0.8620725	0.97820735	1.0446042	1.0	1.0778068	0.86152613	1.1069173	0.8580561999999999	-0.9640774	1.0	-0.9513058000000001	0.8090550999999999	-1.0797203000000002	0.81803894
REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	GOBP	238	1.1946287	0.67176235	0.9126699	0.91045856	-1.0380279000000001	0.9520620999999999	-1.243861	0.36605590000000005	1.39735	0.42949936	-1.0933282	0.6320821999999999	0.9544502	0.91461563	0.9775349	0.9579721999999999	-0.9439040999999999	1.0	-1.4525442	0.14629920000000002	-1.2170871	0.5781261
HYPERKERATOSIS	HP	229	1.1943933999999998	0.6717810000000001	1.3327498	0.60306096	0.21042512	0.9999508	-0.65579545	1.0	-0.73334247	1.0	0.6126385999999999	1.0	1.2408158	0.78827924	1.2244774	0.773201	-0.8265708	1.0	-0.91373324	0.8515693999999999	-0.9554546	0.99356884
EAR_DEVELOPMENT	GOBP	191	1.1939271999999999	0.6717986	0.8306351999999999	0.9393575999999999	-1.0513028	0.96191823	-1.3063984	0.27443874	1.3602825	0.46608993	-1.5833523999999999	0.31250644	-1.1179472	0.78856754	0.74798167	0.99730045	-0.9646973	1.0	-1.3909854	0.20590188	-1.1858604	0.61255264
ABNORMAL_BLOOD_ION_CONCENTRATION	HP	292	1.1939924	0.6719274000000001	1.0606662	0.8141818000000001	-0.96625173	0.9725879999999999	-0.90135014	0.93855387	-0.8121581	0.9878851999999999	-0.8736805000000001	0.8565050999999999	1.1201259	0.8378730999999999	1.022308	0.92697775	-0.71719646	1.0	-1.1354848	0.5472193000000001	-1.0042839	0.9454256
ABNORMALITY_OF_THE_SCROTUM	HP	158	-1.3735773999999998	0.67213213	-1.1824237	0.7055418999999999	-1.0671287	0.9653036	-1.1773311000000002	0.49303532	0.72670275	0.9629110999999999	-1.0073074	0.71572	-1.6066778999999998	0.28920108	-1.2571135	0.6268999	-0.85928214	1.0	-1.3229268	0.28395885	-1.1340350000000001	0.69764006
2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY	GOMF	59	1.1923692	0.672171	1.2180965	0.69484854	0.48361498	0.90196776	-1.2478183999999999	0.35932964	-0.9195786	0.9615094000000001	-1.1738969	0.5677786	0.91686225	0.9292168	1.062408	0.89727056	-0.9073394	1.0	-1.3074217	0.3038413	-1.1865706	0.6121633000000001
GTP_DEPENDENT_PROTEIN_BINDING	GOMF	22	-1.3881431	0.6724829000000001	-1.3547391000000002	0.603301	-1.5960530000000002	0.91069585	-1.1692803	0.51096094	-0.71527284	1.0	0.8255742	1.0	-1.4437280000000001	0.5192265	0.6758908	0.99859244	-1.0267339	1.0	0.49585559999999995	1.0	-0.8117194999999999	1.0
GOLGI_CIS_CISTERNA	GOCC	30	-1.3678613000000002	0.672704	-1.6950839	0.22464810000000002	1.263508	0.97012854	0.91654104	1.0	0.3724925	1.0	1.4990774	1.0	-1.1276643	0.7813637	0.7874714	0.9933966999999999	-1.0217482	1.0	1.7641308	0.6176281	1.6886759	0.5973991999999999
NEURAL_TUBE_PATTERNING	GOBP	34	-1.3664134	0.6727923000000001	-1.5904298000000001	0.36631674	-1.4879788999999999	0.94221133	-1.3172633999999999	0.2643541	0.7856621	0.9285655999999999	-1.6658231	0.2600042	-1.53541	0.42536503	-1.6331905	0.35057244	-0.9025414	1.0	-1.5672190000000001	0.05458661	-1.2604617	0.53062874
REGULATION_OF_NEUROTRANSMITTER_LEVELS	GOBP	189	1.191168	0.67292887	1.435603	0.52180105	-0.94947046	0.9758479999999999	-1.048081	0.761378	-1.2987189	0.86416185	0.8399404	1.0	1.1028633999999997	0.8507583000000001	1.3508168	0.6466429	-1.2239535	1.0	-1.0616916	0.6570872	-0.83186996	1.0
CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	GOBP	85	1.1910498999999999	0.6729316999999999	1.2994076	0.631627	-1.0814694	0.9636664	-1.1827313999999998	0.48348853	1.2409775	0.5459275	-0.8432870000000001	0.88496405	0.9697165000000001	0.9104361999999999	1.1178819	0.8541200999999999	-0.69435495	1.0	-1.2659545	0.35849184	-1.167999	0.6421744
DENDRITE_DEVELOPMENT	GOBP	219	1.1904479	0.6730028	1.0596752	0.81547356	-1.0474353	0.95610493	-1.1331178999999998	0.5856946	1.0673118000000001	0.69266135	0.65306413	1.0	1.0767839	0.8607366	0.9797581	0.9575535	-0.8199803	1.0	-1.0729944	0.64321065	-0.9315395000000001	1.0
RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	GOBP	26	-1.3672843000000001	0.67309815	-1.2148698999999998	0.68823326	-0.60208434	0.96576864	-0.899552	0.9397791	1.0176542	0.7340321	0.8521738999999999	1.0	-1.0800023	0.80873686	-1.2932261	0.5856404000000001	0.81758213	1.0	-1.1380465	0.54344404	-1.3074217	0.4618214
ECTOPIC_KIDNEY	HP	72	1.1907299999999998	0.67318577	0.9089108	0.91163033	-1.0945517	0.9606998	-1.0471158999999999	0.76314175	1.6395495	0.30054304	1.121169	1.0	1.076818	0.86109865	1.0927333000000001	0.87108237	0.95871437	0.9840873	-1.0247657	0.71160734	-1.1999393	0.5901350999999999
ABNORMAL_LATERAL_VENTRICLE_MORPHOLOGY	HP	104	1.1911782	0.67321754	0.882073	0.9206472	0.31171307	0.98597044	-1.0862162	0.68515027	1.1209083999999998	0.6444352	0.9837714	1.0	0.8369545	0.95043015	0.93069184	0.9744769	-0.8433626000000001	1.0	-1.1545442	0.5193988	-0.78880274	1.0
PARTIAL_AGENESIS_OF_THE_CORPUS_CALLOSUM	HP	37	-1.3714551000000001	0.6732316999999999	-1.3016675	0.65205675	0.50624055	0.8936376	-0.63444996	1.0	0.69769984	0.97639745	0.7967446	1.0	-1.3023063	0.62875265	-1.3568819	0.5742524999999999	-0.6759826	1.0	-1.1097589	0.58437675	-1.1315509	0.70127493
SM_LIKE_PROTEIN_FAMILY_COMPLEX	GOCC	99	1.1913831	0.67327815	-1.1180896	0.7530778	-1.1151539	0.96853113	-0.8951790000000001	0.94267726	1.7900983	0.19440801	0.93533605	1.0	1.2812104	0.7567792	0.7281046999999999	0.99781674	1.5670723	1.0	-1.1662282	0.5024181	-1.1244515	0.71576905
SOUND_SENSITIVITY	HP	35	1.1912243	0.67340857	0.6891225000000001	0.98051834	-1.3089813	0.9255219000000001	0.8103852	1.0	1.5482981000000002	0.34181178	1.548527	1.0	1.3661499	0.71126723	1.2213082	0.7750222	1.0498888000000002	0.9720788	-0.6567430000000001	0.985608	-1.0387795	0.89415985
CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	GOBP	54	1.1907576000000002	0.67342436	1.2940176	0.63552064	-1.2622817	0.9294457	-1.3116555	0.27038693	-1.3789916000000002	0.8821866	-1.4040521000000001	0.41518995	0.8861882	0.9377809000000001	1.2196392	0.77456874	-1.4258286	0.8136528000000001	-1.5512139999999999	0.06353018	-1.2200857	0.57237905
LIMB_JOINT_CONTRACTURE	HP	344	1.1917692	0.6734475999999999	1.1305143	0.7625108	-1.0325927	0.955382	-0.943459	0.9019908000000001	1.0516219999999998	0.7034144	0.97264224	1.0	1.0953535	0.85262436	1.1215768	0.852324	-0.80743575	1.0	-1.1238462	0.5645996999999999	-0.96964043	0.98051494
REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP	377	1.1905088	0.67347336	0.8927563000000001	0.9192621	-1.0297216999999999	0.9553203000000001	-1.2359138	0.38215762	1.3080789	0.50072634	-1.1464665	0.5884664000000001	0.9716956	0.9092319	0.93197435	0.9751358	-0.853743	1.0	-1.4016806	0.1961767	-1.230683	0.56753725
PHOSPHATASE_COMPLEX	GOCC	48	1.1913893	0.67357427	1.0919207	0.79315835	-1.2891098	0.93114084	-1.2754039	0.32257396	0.75637424	0.9484841999999999	0.7186374	1.0	0.76633334	0.97663045	1.257948	0.7494976	-1.2147101999999999	1.0	-1.1016883999999998	0.59740865	-1.204573	0.5900819
FOCAL_DYSTONIA	HP	94	1.1915653999999998	0.6737004	0.59464014	0.9947073000000001	-1.0538086000000002	0.9668004000000001	-1.1251753999999998	0.60312504	1.6572692	0.29290047	0.8578	1.0	0.90148157	0.9321439	0.9748559000000001	0.9592421999999998	0.95451164	0.9853431999999999	-1.1128365	0.5802304	-0.9668896999999999	0.9836089
STENOSIS_OF_THE_EXTERNAL_AUDITORY_CANAL	HP	27	1.1914121000000002	0.67381835	0.77735	0.95756865	-1.5957729999999999	0.90789884	-1.3003608999999998	0.28492188	1.8472892	0.10127939999999999	-1.1890034999999999	0.556942	0.94532466	0.91267437	0.776981	0.9933771	1.6707405	0.97802985	-1.2303841	0.40635186	-1.1768388	0.62702566
ACTIN_FILAMENT_BASED_MOVEMENT	GOBP	116	1.189889	0.6738526	1.3855886	0.5644935000000001	-0.82925165	0.97347903	-1.0061108	0.82691336	-1.3937126	0.86746657	-0.97777987	0.74888855	0.7596792	0.97987133	1.1965919	0.7890062	-1.1956618	1.0	-1.0914785	0.6133791000000001	-1.0491126	0.87648416
ABNORMAL_DRINKING_BEHAVIOR	HP	40	-1.3685098999999998	0.6738583	-1.5886358	0.3655212	-1.6071035	0.9078470999999999	-1.0742843999999998	0.7088886999999999	0.56898546	1.0	0.9238158000000001	1.0	-1.4749726	0.48244283	-1.4337236	0.53059447	0.8046489	0.9915624	-0.9803128000000001	0.77136844	-0.6826666	1.0
POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP	66	1.1897708999999999	0.6738696999999999	1.5267388000000002	0.41564470000000003	-1.1603748999999999	0.9527055	-1.2112855	0.4235233	-1.2871675	0.87889266	-1.2396573999999998	0.51784927	0.8672056999999999	0.94005305	1.1953566999999998	0.78883827	-1.4438431999999999	0.84535575	-1.3856902	0.21188088	-1.1747522	0.6325193
90S_PRERIBOSOME	GOCC	28	-1.3883584	0.6738917	-1.3715205	0.5751311	-0.37243283	0.95271164	-0.8231775	0.9768766999999999	-0.6460113000000001	1.0	0.6339402	1.0	-1.330768	0.6019743000000001	-1.3482143	0.5711393	-0.80998564	1.0	-1.0037810999999999	0.74008536	-1.1139337	0.73674005
DYSLEXIA	HP	25	-1.3894136000000001	0.6739062	-0.6844455	0.9795368	-0.36807	0.95189583	1.0325812	1.0	-1.364688	0.8509460999999999	-0.76017416	0.94129896	-1.3918780000000002	0.57905966	-1.0560634	0.7541775	-0.89384925	1.0	-0.8583823	0.9010201999999999	-0.97445214	0.97595185
ABNORMALITY_OF_TEMPERATURE_REGULATION	HP	406	1.1899225	0.674072	1.0322769	0.8338207000000001	-0.873107	0.97568953	-1.141637	0.5664321	0.9343716999999999	0.8017575	-1.0236514	0.70001924	0.8788121999999999	0.93949306	0.94165194	0.9736313	-0.8650377	1.0	-1.2100073	0.43730783	-1.0650125	0.8458780999999999
POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP	36	-1.3735777	0.6742458	-1.4026513	0.5430467	-1.417833	0.93596995	-1.3512587999999999	0.22629787	0.77903515	0.9335280999999999	-1.4868826000000002	0.3632408	-1.3144719999999999	0.6197863	-1.3089385	0.57643616	-0.93518645	1.0	-1.5575842	0.061008133	-1.310051	0.4695629
REGULATION_OF_CENTRIOLE_REPLICATION	GOBP	22	1.18915	0.67430377	1.1509063999999998	0.7537121	-1.7030494999999999	0.88302875	-1.3188516000000001	0.26138264	0.83406216	0.8907554	0.88878095	1.0	0.9130161	0.9295082	1.162085	0.8261306999999999	-1.0448695	1.0	-1.2511633999999998	0.3781854	-1.0660511000000001	0.84319806
TRANSFORMING_GROWTH_FACTOR_BETA_BINDING	GOMF	23	-1.3707441	0.6743256999999999	-1.0939693000000001	0.764596	-0.48957643	0.96133745	1.4413953000000002	1.0	-1.1706694	0.8949754000000001	0.89293015	1.0	-1.1205473999999997	0.78648436	0.6746769	0.99874085	-0.9801774999999999	1.0	-1.1839111999999998	0.47679269999999996	-0.84557956	1.0
NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP	30	1.1889167999999999	0.67435086	0.93078625	0.9018088	0.5471554	0.8678424000000001	-1.3136914	0.2695796	1.0193273	0.7314584	0.8032263000000001	1.0	-0.66112554	1.0	1.0608796999999999	0.8961442	-1.1641879	1.0	-1.1605492	0.51114607	-1.0487642	0.8767552
ODONTOGENESIS	GOBP	119	1.1894547	0.6744081000000001	1.0129405	0.84625304	-1.0857468000000001	0.9614186	-1.3266959999999999	0.25482628	1.0171024	0.73387307	-1.7248148999999997	0.2296085	-0.95025414	0.8861514000000001	0.9326419	0.9753913000000001	-1.0485756	1.0	-1.5286879999999998	0.07743281	-1.1592326000000002	0.6566390999999999
EXTERNAL_OPHTHALMOPLEGIA	HP	45	-1.3716581	0.6744161	-1.4898882	0.49927065	-0.12933718	0.9868290000000001	-1.0572401000000002	0.746345	0.61498374	0.99888617	-0.6664426	0.979461	-1.608262	0.28520159999999994	-1.5174625	0.46601155	-0.83440024	1.0	-0.9651731	0.7925645	-1.10794	0.7476524
ABNORMAL_BLEEDING	HP	446	1.189188	0.6745078	1.2654312	0.6576978	-0.9813489	0.969133	-1.0101829	0.8205730999999999	-1.1574316999999998	0.896666	0.83489937	1.0	1.1320117	0.83412635	1.1224598	0.8531972	-1.0815868	1.0	-1.1019306999999998	0.59718	-1.0794643999999998	0.81888914
REGULATION_OF_FATTY_ACID_TRANSPORT	GOBP	30	-1.3866752	0.674608	-1.7249417	0.18963003	-1.5630305	0.92372304	-1.131653	0.5883282	1.2592503000000002	0.5279748000000001	0.7318545	1.0	-1.3332419	0.5984844	-1.4811139	0.48051545	0.6607107	1.0	-1.4003499	0.19571787	-0.9848642	0.9640481
POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GOBP	135	1.1884056	0.6750876	1.2112622	0.7022199	-1.0648607	0.96821326	-1.1609398000000002	0.5292687	-1.2060748	0.88444346	-1.0605906	0.6652514	0.9085315	0.92941725	1.0940584	0.8689207	-1.1170966999999998	1.0	-1.2626371	0.36257598	-1.0008384	0.9458957
ABNORMALITY_OF_THE_SENSE_OF_SMELL	HP	93	-1.3927686000000001	0.67516696	-1.5500787	0.40567154	-1.1308655	0.960607	-1.3363851	0.24015948	1.0353583	0.71397614	-0.9891247999999999	0.7365225999999999	-1.6517857	0.21783286	-1.5706412	0.36922827	-0.8845476999999999	1.0	-1.1060963	0.5899903000000001	-1.0949432	0.7792331
CARDIAC_MUSCLE_CELL_CONTRACTION	GOBP	62	1.1884373	0.67531633	1.4902822	0.46148065	-0.9567572	0.97409075	-1.1383174999999999	0.57342017	-1.4699754999999999	0.8902886000000001	-1.3878682	0.42362902	0.6592435999999999	1.0	1.1426711	0.8436983	-1.2961402	1.0	-1.3221822	0.28418157	-1.2171358	0.5789689
REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	GOBP	22	1.1882030000000001	0.6753304	-0.6858198	0.97957486	0.77321464	0.7770952	-1.2967821000000002	0.29091954	1.6846982	0.28341186	-0.50125897	0.997933	0.98072207	0.90605855	0.6783615	0.9980419	1.3415096000000002	0.9447452	-1.273455	0.34752062	-1.175821	0.629376
REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP	285	-1.3699780000000001	0.67564714	-0.96980137	0.8405468	-0.99905103	0.96614766	-0.9681066999999999	0.8749281999999999	-1.3200958	0.86028004	0.8578228000000001	1.0	-1.401593	0.5687739	-1.0072575	0.79647106	-1.0170401	1.0	-1.0858673	0.6199756999999999	-0.9549724	0.9934886999999999
APLASIA_HYPOPLASIA_OF_THE_HALLUX	HP	75	-1.390048	0.67569387	-1.1294583999999999	0.7492367	-0.12797089	0.9870491	-1.0867373	0.68428355	-0.6830512	1.0	0.8521030999999999	1.0	-1.3520423000000001	0.5842321999999999	-1.3183912	0.57349527	-0.8909353000000001	1.0	-1.1229103	0.5660396	-1.0353091	0.90116966
WOUND_HEALING	GOBP	381	1.1863581	0.6756991	1.1143677	0.77520055	-0.9733619000000001	0.9721068000000002	-1.1594665000000002	0.53107214	-0.8952478000000001	0.9739339	-1.3235671999999998	0.45654490000000003	0.91466963	0.9293587	1.0077341	0.93901587	-1.0353233	1.0	-1.3093685	0.3011505	-1.1380575000000002	0.68770134
CENTROMERE_COMPLEX_ASSEMBLY	GOBP	31	-1.3799801	0.6757956999999999	-1.4741726000000002	0.47972235	-0.27553305	0.95244896	-0.7215376	0.9950658000000001	1.1919441000000002	0.57874566	0.66098225	1.0	-1.3761558999999999	0.5812576	-1.8097693	0.10020228	0.8845681000000001	1.0	-1.1485573	0.5274623	-1.2817171	0.48707876
EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP	148	1.1863998	0.6758879	0.8570341	0.92960364	-1.0622667	0.9663280999999999	-1.3108491000000002	0.27209824	1.2670895	0.52304345	-1.4850767	0.36421028	0.8252841999999999	0.9561707	0.9123223	0.9797004	-1.0577638	1.0	-1.5731684	0.051248744000000006	-1.2424623	0.55009127
DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY	GOBP	23	-1.3741606000000002	0.6759476	-1.2964282	0.6530984000000001	-1.7606279999999999	0.86566687	-0.7685095999999999	0.9892097	-0.6709998	1.0	-0.7658651	0.93862903	-1.2854302	0.6409566	-1.093937	0.740642	-0.8164668	1.0	-1.4030341	0.19563635	-1.0904455	0.7883688
PROMOTER_SPECIFIC_CHROMATIN_BINDING	GOMF	58	1.1864772	0.67598397	0.655971	0.98520005	-1.2282826999999998	0.9413405	-1.3405752	0.24051061	1.5374981	0.3410111	1.219077	1.0	0.9267460999999999	0.92246205	0.9168219000000001	0.977491	-1.0112398	1.0	-1.3139839	0.29508340000000005	-0.93297535	1.0
INTERMEDIATE_FILAMENT_BASED_PROCESS	GOBP	60	1.18656	0.6760743	1.2353021	0.6821155	0.46046270000000006	0.91752684	-0.9266928	0.9188389000000001	-1.0621851999999998	0.9212338	0.79761684	1.0	1.1578597	0.8228743000000001	1.2608133999999998	0.74778706	-1.32643	0.9702244000000001	-1.1225337	0.5667922	-0.9320197	1.0
CATECHOLAMINE_SECRETION	GOBP	43	1.1865919	0.6762974	1.2305611	0.6863175	-1.4084864	0.93533796	-1.2782091999999998	0.31737936	-1.0285144	0.9286143	-1.3737291	0.429447	0.81062937	0.96564084	1.0172867	0.9312168	-1.3129819999999999	0.9969396999999999	-1.1809707	0.48093498	-0.91762364	1.0
HYPOKINESIA	HP	41	1.1875942	0.6763751	-1.0432011	0.7955416000000001	-0.35488454	0.9497555	-0.9729655	0.8690471	1.4425867	0.39701444	0.7132970999999999	1.0	1.0381098	0.8761661000000001	0.74807984	0.99738353	-0.6427731	1.0	-1.3422794	0.26236606	-0.8205471	1.0
POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	GOBP	27	1.1868732	0.67644215	0.7108239000000001	0.97785765	0.71605814	0.7892685	-0.6876679	0.99677426	1.6355888	0.30374727	1.1030318000000001	1.0	1.1310269	0.8330358	1.0461183	0.90978926	1.2772743999999998	0.9364452	-0.7784909000000001	0.95047575	0.7912207	1.0
NONIMMUNE_HYDROPS_FETALIS	HP	45	1.1867305000000001	0.67652446	0.387827	1.0	3.134667	1.0	-0.886962	0.9464117	1.6102493999999998	0.31924248	1.1525595	1.0	1.0669452	0.8660945	0.49102876	1.0	1.0354714	0.98306537	0.95062304	0.99202967	-1.0048752	0.9445118
CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	GOBP	54	1.1873858	0.67661476	0.82509124	0.94014037	-1.2644435	0.9303579	-1.3265071000000002	0.25479904	1.485534	0.37113023	-1.5100963	0.35214126	1.1872704	0.8161841999999999	1.0582101000000002	0.8982268	-0.60094213	1.0	-1.3357062	0.27068509999999996	-1.0494457	0.87606794
VENTRICULAR_SEPTUM_DEVELOPMENT	GOBP	70	-1.394015	0.6767340999999999	-1.1452038	0.7332132	-1.182956	0.9514258	-1.3688091	0.21773909	-1.587242	0.81035614	-1.880004	0.1270634	-1.7585787	0.039991405	-1.2260458	0.6641199000000001	-1.4461583	0.8389933	-1.6610884999999997	0.015595675	-1.2516994	0.54398423
RICKETS	HP	36	1.1870949	0.67678684	1.3629873	0.583074	-0.20556557	0.96751934	-0.8259424999999999	0.9754531999999999	-1.3651391000000002	0.85462797	-1.5954503	0.30378214	1.20259	0.8083899	1.3034688	0.7233001	-0.951678	1.0	-1.4402347	0.15717799999999998	-0.85048425	1.0
POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	GOBP	44	1.1869739	0.6767932	1.2349941999999998	0.68192714	-1.3565506	0.93253255	-1.2649108999999998	0.33299306	0.6601107	0.98900837	-1.033663	0.69083375	0.795361	0.96770614	1.3783346	0.61339283	-1.2958446000000001	1.0	-1.2755613000000001	0.34452102	-0.9635433000000001	0.9873613000000001
POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	GOBP	22	-1.3902553	0.6771579000000001	0.81099933	0.9488382	-1.7249212999999999	0.8717799	-1.263854	0.33563834	-1.3391076000000002	0.85638404	-1.5952853999999999	0.30332017	-1.5017625	0.4838353	0.82457465	0.9958459000000001	-1.4357746999999998	0.82432646	-1.4019077	0.19597396	-1.2202973	0.57258224
METATARSUS_VALGUS	HP	21	-1.369162	0.67722076	-0.9948339	0.829023	1.1612216	0.90402156	1.2678306000000001	1.0	-0.72032166	1.0	0.9473819	1.0	-1.3044996000000002	0.6258760999999999	0.71661294	0.9984291	-1.0196650999999999	1.0	1.0129341	0.99351275	-0.47222126	1.0
DELAYED_PUBERTY	HP	155	-1.3906924999999999	0.6775686	-1.6029924	0.37127292	-1.0553502000000001	0.9685168	-1.2204156000000002	0.4060821	0.8595226	0.8679074000000001	-1.0060261000000001	0.7164451000000001	-1.5016228	0.48198354	-1.4036508	0.56182456	-0.8969687	1.0	-1.2924889	0.3232241	-1.0723757999999999	0.8308123
HYPERACTIVE_DEEP_TENDON_REFLEXES	HP	28	-1.3800648000000002	0.6776451	-1.1993117	0.6989908	0.5133619	0.8880561	-1.0645578000000002	0.7300384	-0.57624185	1.0	0.67201525	1.0	-1.3992436000000001	0.57029796	-1.3170998	0.57460004	-0.9348771999999999	1.0	-0.61826044	0.9927893	-1.0370579	0.89805526
